"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_2017_TOTAL_BN";"C_2017_TOTAL_QUANTIDADE";"C_2017_TOTAL_REVISAO";"C_2017_TOTAL_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR"
"42";594480;"HOSPITAL SANTA IZABEL";171762;"EQUIPO P/BOMBA INFUSAO EQL ENTERAL LF LINE";74;917;0;78440,18;30;272;0;23266,88;37;306;0;26175,24;71;806;0;68945,24;68;769;0;65766,55;65;501;0;42855,54;82;768;0;65694,72;57;654;0;55943,16;51;529;0;45250,66;58;599;0;51238,46;81;889;0;76045,06;64;464;0;39690,56;532;6046;0;517174,5;72;827;0;70741,58;49;506;0;43283,24;70;697;0;59621,38;58;556;0;47560,24;74;946;0;80920,84;50;577;0;49356,58;79;970;0;82973,76;80;967;0;82716,88
"43";594480;"HOSPITAL SANTA IZABEL";35030224;"Planejamento Computadorizado Trimensional ( Por Região Anatômica )";13;22;0;25740;7;12;0;14040;18;28;0;32760;23;39;0;45630;5;9;0;10530;34;56;0;65520;25;43;0;50310;16;25;7020;29250;19;34;1170;39780;20;35;0;40950;40;74;0;86580;15;23;0;26910;232;386;2340;451620;37;62;2340;72540;27;47;0;54990;23;39;0;45630;20;36;0;42120;38;62;0;72540;36;55;0;64350;19;33;0;38610;32;52;0;60840
"44";594480;"HOSPITAL SANTA IZABEL";72002041;"Emergência Especializada - Ortopedia";365;392;0;72716;52;52;0;9646;32;32;0;5936;280;295;0;54722,5;307;319;0;59174,5;165;170;0;31535;181;175;0;32462,5;419;438;0;81249;259;264;0;48972;193;193;0;35801,5;311;308;0;57134;277;275;0;51012,5;2323;2332;1298,5;432586;259;258;1113;47859;234;232;185,5;43036;363;359;0;66594,5;179;180;0;33390;422;420;0;77910;264;264;0;48972;303;309;0;57319,5;299;310;0;57505
"45";594480;"HOSPITAL SANTA IZABEL";219548;"XTANDI  40 mg. bols. al. bl. al. plas.trans. x 120 caps. moles";2;240;0;20011,2;NA;NA;NA;NA;1;240;0;20011,2;1;120;0;10005,6;NA;NA;NA;NA;1;120;0;10005,6;2;240;0;20011,2;2;240;0;20011,2;1;120;0;10377,6;2;240;0;20383,2;2;360;0;31132,8;3;360;0;31132,8;35;4920;0;425109,6;4;600;0;51516;4;480;0;41510,4;4;840;0;72643,2;2;240;0;20755,2;5;960;0;83020,8;5;600;0;51888;5;600;0;51888;6;600;0;51888
"46";594480;"HOSPITAL SANTA IZABEL";84404057;"Tireoidectomia Total (Com Ou Sem Esvaziamento Seletivo Bilateral) ( Hospital )";4;4;0;31063,72;6;6;0;46595,58;7;7;0;54406,94;11;11;0;85496,62;9;9;0;69951,78;9;9;0;69951,78;4;4;0;30404,11;8;8;0;60673,56;10;10;0;77724,2;8;8;0;62179,36;4;4;0;31089,68;3;3;0;23317,26;54;54;0;418204,88;10;10;0;77724,2;4;4;0;31089,68;9;9;0;69951,78;4;4;0;31089,68;8;8;0;62179,36;3;3;0;21811,46;12;12;0;93269,04;4;4;0;31089,68
"47";594480;"HOSPITAL SANTA IZABEL";217506;"ACTEMRA 20MG/ML SOL INJ INFUS IV  FA VD 10ML";14;37;0;54176,14;NA;NA;NA;NA;16;52;0;76139,44;13;31;0;45390,82;15;32;0;46855,04;6;13;0;19034,86;10;24;0;35347,12;14;44;0;65454,88;16;36;0;54564,48;15;32;0;48398,84;16;39;0;59111,52;17;39;0;59111,52;125;268;0;406202,24;17;35;0;53048,8;15;31;0;46986,08;15;33;0;50017,44;15;34;0;51533,12;16;31;0;46986,08;16;37;0;56080,16;16;35;0;53048,8;15;32;0;48501,76
"48";594480;"HOSPITAL SANTA IZABEL";218902;"ZYTIGA 250MG FR PLAST OPC CPR";2;240;0;20011,2;NA;NA;NA;NA;2;360;0;30016,8;1;120;0;10005,6;NA;NA;NA;NA;1;120;0;10005,6;4;840;0;70039,2;4;480;0;40022,4;5;600;0;50400;8;1080;0;91910,4;6;960;0;83020,8;4;360;0;31132,8;37;4564;0;394694,72;6;720;0;62265,6;5;600;0;51888;4;480;0;41510,4;4;480;0;41510,4;6;724;0;62611,52;3;360;0;31132,8;5;720;0;62265,6;4;480;0;41510,4
"49";594480;"HOSPITAL SANTA IZABEL";84005917;"Implante De Marcapasso Bicameral Adulto( Hospital ) ";7;7;0;126076,16;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;36021,76;2;2;0;36021,76;3;3;0;54032,64;2;2;0;36021,76;4;4;0;72043,52;1;1;0;18010,88;2;2;0;36021,76;1;1;0;18010,88;2;2;0;36021,76;24;22;18010,88;394526,19;4;4;0;71859,57;3;3;0;52503,42;4;3;0;54032,64;3;2;18010,88;36021,76;4;4;0;72043,52;2;2;0;36021,76;2;2;0;36021,76;2;2;0;36021,76
"50";594480;"HOSPITAL SANTA IZABEL";21010;"Pediatria - Visita Hospitalar";100;366;0;29185;22;69;0;4745;105;402;780;28730;115;474;0;33475;133;601;0;41860;141;636;325;46247,5;133;632;0;51967,5;125;627;0;48750;94;404;390;32565;108;513;0;39910;129;691;1170;54860;120;483;0;38285;1083;4853;20735;387075;133;505;12025;39845;71;369;65;30225;117;535;390;40755;109;493;4355;42965;170;724;2860;56485;159;782;520;61230;173;815;0;65715;151;630;520;49855
"51";594480;"HOSPITAL SANTA IZABEL";85204127;"Artroscopia De Ombro Com Reconstrução Dos Ligamentos E/Ou Manguito E/Ou Glenoide - Hospital";9;9;0;65805,93;1;1;0;7311,77;9;9;0;65805,93;9;9;0;65805,93;9;9;0;65805,93;7;7;0;51182,39;7;7;0;51182,39;9;9;0;65805,93;7;7;0;51182,39;3;3;0;21935,31;6;6;0;43870,62;8;8;0;58494,16;52;52;0;380212,04;10;10;0;73117,7;2;2;0;14623,54;8;8;0;58494,16;7;7;0;51182,39;7;7;0;51182,39;8;8;0;58494,16;5;5;0;36558,85;5;5;0;36558,85
"52";594480;"HOSPITAL SANTA IZABEL";35030100;"Bloco De Colimação Individualizado - Cerrobend, chumbo ou multileaf ( Unitário )";17;194;0;30264;7;78;0;12168;18;164;0;25584;26;300;0;46800;7;90;0;14040;33;302;0;47112;30;280;0;43680;26;252;2808;39312;16;128;624;19968;16;156;0;24336;39;409;0;63804;14;148;0;23088;235;2434;2184;379704;36;337;2184;52572;25;244;0;38064;27;302;0;47112;22;210;0;32760;36;456;0;71136;30;280;0;43680;28;300;0;46800;31;305;0;47580
"53";594480;"HOSPITAL SANTA IZABEL";9299;"CLEXANE - 40 mg. ser.";145;1107;0;45077,04;73;433;0;17631,76;114;548;0;22314,56;145;1011;0;41167,92;156;970;0;39498,4;151;1019;0;41493,68;194;1208;0;49189,76;191;1254;0;51062,88;148;949;0;38643,28;161;1157;0;47113,04;159;1002;0;40801,44;178;922;0;37543,84;1328;9129;0;371732,86;177;1147;0;46705,84;129;886;0;36077,92;182;1226;0;49922,72;128;854;0;34774,88;192;1322;0;53831,84;169;1207;0;49149,04;182;1295;0;52732,4;169;1192;0;48538,22
"54";594480;"HOSPITAL SANTA IZABEL";71005011;"Refeição Do Acompanhante  ( Por Refeição)";362;4872;870;48720;166;1757;0;17570;155;1595;290;15950;218;2481;0;24810;279;3564;0;35640;301;3649;10;36490;408;5096;0;50960;371;4997;210;49970;303;3398;30;33980;313;4248;140;42480;377;5453;290;54530;373;3944;0;39440;3058;36531;16770;365310;422;4703;10950;47030;252;3025;1550;30250;371;4413;180;44130;324;3974;2040;39740;453;5831;500;58310;373;4578;70;45780;466;5095;650;50950;397;4912;830;49120
"55";594480;"HOSPITAL SANTA IZABEL";18571;"SULFATO  DE  POLIMIXINA B  GENERICO 1 FA";19;610;0;53948,4;7;154;0;13619,76;5;80;0;7075,2;10;245;0;21667,8;16;203;0;17953,32;9;222;0;19633,68;13;250;0;22110;10;216;0;19103,04;11;199;0;17599,56;13;378;0;33430,32;17;587;0;51914,28;13;402;0;35552,88;132;4269;0;359710,28;16;455;0;40240,2;10;192;0;16980,48;18;378;0;33430,32;15;621;0;54921,24;15;556;0;47987,17;22;729;0;58910,17;18;691;0;55383,65;18;647;0;51857,05
"56";594480;"HOSPITAL SANTA IZABEL";84305187;"Colecistectomia Sem Colangiografia Por Videolaparoscopia  - Hospital";21;21;0;50485,47;2;2;0;4808,14;20;20;0;48081,4;25;25;0;60101,75;37;37;0;88950,59;18;18;0;43273,26;18;18;0;43273,26;20;20;0;48081,4;31;31;0;74526,17;18;18;0;43273,26;11;11;0;26444,77;15;13;0;31252,91;134;132;4808,14;342894,24;25;23;4808,14;58693,93;11;11;0;28782,49;23;23;0;60181,57;10;10;0;26165,9;17;17;0;44482,03;19;19;0;49463,21;15;15;0;38744,85;14;14;0;36380,26
"57";594480;"HOSPITAL SANTA IZABEL";85213947;"Artroplastia Total De Joelho Com Protese Importada - Hospital";1;1;0;14455,68;2;2;0;28911,36;2;2;0;28911,36;2;2;0;28911,36;3;3;0;41581,1;4;4;0;57822,72;4;4;0;56036,78;6;6;0;86734,08;4;4;0;57822,72;6;6;0;86734,08;2;2;0;28911,36;2;2;0;27125,42;23;23;0;332480,64;NA;NA;NA;NA;3;3;0;43367,04;4;4;0;57822,72;4;4;0;57822,72;3;3;0;43367,04;1;1;0;14455,68;4;4;0;57822,72;4;4;0;57822,72
"58";594480;"HOSPITAL SANTA IZABEL";206850;"CONECTOR VALVULADO C 920201";365;2355;0;40294,05;165;864;0;14783,04;245;929;0;15895,19;334;1663;0;28453,93;376;1955;0;33450,05;322;1581;0;27050,91;420;2348;0;40174,28;397;2268;0;38805,48;336;1821;0;31157,31;361;2119;0;36256,09;438;2704;0;46265,44;435;2208;0;37778,88;3202;19275;0;329795,23;417;2604;0;44554,44;281;1610;0;27547,1;410;2479;0;42415,69;325;1881;0;32183,91;465;2886;0;49379,46;399;2442;0;41782,62;500;2870;0;49105,7;405;2503;0;42826,31
"59";594480;"HOSPITAL SANTA IZABEL";34010149;"Tomografia Computadorizada Do Crânio";269;297;375,6;55273,88;60;61;-187,8;11327,93;63;64;0;11720,22;104;108;0;19727,76;163;165;0;30365,92;94;98;0;17756,61;266;287;187,8;52785,73;255;286;187,8;52813,86;178;194;187,8;35436,6;81;87;0;15724,03;199;211;0;38894,96;265;246;0;45085,93;1710;1794;9726,62;325837,92;293;287;6710,97;51815,84;125;135;0;24356,4;218;219;0;40098,38;173;172;2535,3;31198,83;270;292;375,6;52944,06;215;231;0;42069,61;216;228;104,75;41174,01;200;230;0;42180,79
"60";594480;"HOSPITAL SANTA IZABEL";82302097;"Colonoscopia Com Polipectomia (Independente Do Número De Pólipos) Hospitalar (Hospital Ou Day)";29;29;0;30195,09;24;24;0;24989,04;12;9;0;9370,89;20;20;0;19699;57;57;0;59180,97;49;49;0;51019,29;33;32;0;33234,72;38;38;0;39397,98;21;21;0;21865,41;30;30;0;31236,3;36;36;0;37483,56;37;33;0;34275,93;313;305;7288,47;318481,45;50;43;7288,47;44604,03;47;47;0;48936,87;45;43;0;46356,43;28;28;0;29069,88;63;63;0;65344,23;47;48;0;49894,08;28;28;0;29153,88;5;5;0;5122,05
"61";594480;"HOSPITAL SANTA IZABEL";20510;"Geriatria - Visita Hospitalar";35;329;0;30095;16;107;0;9295;23;149;780;13325;34;276;0;23725;35;347;0;27625;37;248;0;22490;34;338;5460;29250;38;334;0;28665;33;336;455;31200;34;292;0;24570;44;394;0;36335;45;328;0;29445;381;3345;8255;308750;59;474;7800;45695;29;226;455;19825;49;520;0;46930;37;350;0;35295;61;521;0;49855;33;225;0;19890;62;558;0;47645;51;471;0;43615
"62";594480;"HOSPITAL SANTA IZABEL";71001051;"Apartamento Pediátrico";22;88;0;29145,6;5;18;331,2;5961,6;9;35;0;11592;7;20;0;6624;10;61;0;20203,2;16;55;0;18216;25;143;0;47361,6;30;126;0;41731,2;17;69;662,4;22852,8;26;126;0;41731,2;24;130;1656;43056;24;77;0;25502,4;229;931;18340,8;307689,6;30;90;14284,8;29808;13;65;2400;21528;19;82;0;27158,4;26;134;662,4;44380,8;37;140;0;46368;28;120;0;39086,4;44;171;0;56635,2;32;129;993,6;42724,8
"63";594480;"HOSPITAL SANTA IZABEL";7831;"AVASTIN - 25 mg/ml sol. inj. p/inf. IV FA vd. x 4 ml";1;1;0;1414,08;NA;NA;NA;NA;1;1;0;1414,08;2;4;0;5656,32;NA;NA;NA;NA;1;3;0;4242,24;2;11;0;15554,88;3;16;0;22625,28;3;6;0;8484,48;4;27;0;40323,21;5;13;0;20526,09;5;16;0;25262,88;40;191;0;301575,63;4;11;0;17368,23;3;5;0;7894,65;3;8;0;12631,44;4;19;0;29999,67;6;47;0;74209,71;6;25;0;39473,25;7;44;0;69472,92;7;32;0;50525,76
"64";594480;"HOSPITAL SANTA IZABEL";14501;"Ginecologia   - Consulta Ambulatorial";521;521;0;33865;170;169;0;10985;621;623;0;40495;1035;1069;0;69485;689;699;0;45435;397;398;0;25870;652;655;0;42575;640;641;0;41665;440;445;65;28925;801;820;0;53300;574;590;0;38350;462;461;0;29965;4498;4536;260;294840;702;720;130;46800;553;554;130;36010;669;680;0;44200;542;542;0;35230;631;630;0;40950;676;686;0;44590;382;382;0;24830;343;342;0;22230
"65";594480;"HOSPITAL SANTA IZABEL";19589;"CEFTRIAXONA SODICA - GENERICO - 1000  mg.  IV  +  AP  10  ml";105;1018;0;29745,96;31;253;0;7392,66;65;436;0;12739,92;91;587;0;17152,14;142;979;0;28606,38;109;868;0;25362,96;186;1027;0;30008,94;179;1216;0;35531,52;107;730;0;21330,6;100;874;0;25538,28;153;1044;0;30505,68;194;1060;0;30973,2;1333;10046;0;293544,12;196;1264;0;36934,08;93;557;0;16275,54;128;1275;0;37255,5;122;892;0;26064,24;211;1593;0;46547,46;186;1335;0;39008,7;210;1611;0;47073,42;187;1519;0;44385,18
"66";594480;"HOSPITAL SANTA IZABEL";219530;"PERJETA 420 MG 1 FA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;28;0;286784,4;2;4;0;40969,2;2;3;0;30726,9;2;2;0;20484,6;2;3;0;30726,9;3;7;0;71696,1;2;2;0;20484,6;2;2;0;20484,6;2;5;0;51211,5
"67";594480;"HOSPITAL SANTA IZABEL";82302907;"Endoscopia E Colonoscopia Com Polipectomia De Cólon- Hospitalar (Hospital Ou Day)";18;18;0;21729,78;8;8;0;9657,68;1;0;0;0;10;10;0;12072,1;20;20;0;24144,2;51;51;0;61567,71;36;36;0;43459,56;32;32;0;38630,72;25;25;0;30180,25;19;19;0;22936,99;36;36;0;43459,56;36;36;0;43375,56;233;233;1207,21;279145,73;39;38;1207,21;45789,98;18;18;0;21561,78;45;45;0;54153,45;29;29;0;34925,09;45;46;0;54240,46;30;30;0;36048,3;24;24;0;28889,04;3;3;0;3537,63
"68";594480;"HOSPITAL SANTA IZABEL";23010;"ANAEROCID - 20 mg/g creme vag. bisn. 20 g + 3 aplic.";30;276;455;22685;18;153;455;13000;22;149;0;10725;38;225;0;17745;38;243;0;17615;40;309;2600;24960;49;376;0;28145;33;231;1495;19045;32;158;1495;15210;44;360;0;32630;44;402;260;36010;35;317;0;28730;358;3486;14365;272740;45;394;7930;33930;33;281;325;20995;48;388;0;28990;43;398;910;29640;51;547;0;46995;42;500;3510;38740;46;476;1690;37765;50;502;0;35685
"69";594480;"HOSPITAL SANTA IZABEL";36010200;"RM de Crânio, Mastóide e Condutos Auditivos";74;74;0;35630,64;9;8;482,8;3862,4;57;58;482,8;27764,8;75;77;0;36621,2;84;85;0;40642;34;34;0;16256,8;55;57;0;26886;82;83;0;39201,2;64;63;0;30003,04;74;74;0;34935,2;57;58;0;27289,6;65;57;0;26965,2;591;576;7487,2;271739,44;88;79;3704;37349,2;51;52;0;24313,6;87;82;0;38701,04;65;61;1852;28896,4;79;80;965,6;37515,2;79;77;0;36542;88;88;965,6;41377,6;54;57;0;27044,4
"70";594480;"HOSPITAL SANTA IZABEL";15100;"Otorrinolaringologia   - Consulta Ambulatorial";563;563;0;36595;67;67;0;4355;529;532;0;34580;1034;1058;0;68770;723;723;0;46995;319;318;0;20670;774;782;0;50830;713;713;0;46345;812;810;0;52650;751;750;0;48750;651;649;0;42185;754;745;0;48425;4065;4057;910;263705;556;545;845;35425;655;654;65;42510;676;678;0;44070;506;508;0;33020;759;760;0;49400;613;612;0;39780;166;166;0;10790;134;134;0;8710
"71";594480;"HOSPITAL SANTA IZABEL";217467;"ENDOBULIN KIOVIG 5,0 G";NA;NA;NA;NA;1;30;0;31597,8;NA;NA;NA;NA;1;30;0;31597,8;NA;NA;NA;NA;1;30;0;31597,8;2;60;0;63195,6;1;30;0;31597,8;NA;NA;NA;NA;NA;NA;NA;NA;2;90;0;118261,8;2;60;0;86664;8;181;0;261436,4;1;31;0;44776,4;1;18;0;25999,2;2;48;0;69331,2;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;2;54;0;77997,6;1;30;0;43332
"72";594480;"HOSPITAL SANTA IZABEL";12010;"ANESTESICO - 10 ml.";344;344;0;22360;131;131;0;8515;634;642;0;41730;724;737;0;47905;661;665;0;43225;379;380;0;24700;577;579;0;37635;561;563;0;36595;397;397;0;25805;464;474;0;30810;680;694;0;45110;721;729;0;47385;3995;4003;130;260195;401;401;130;26065;572;572;0;37180;781;784;0;50960;592;591;0;38415;673;678;0;44070;616;617;0;40105;229;229;0;14885;131;131;0;8515
"73";594480;"HOSPITAL SANTA IZABEL";84001037;"Troca Valvar Cardiaca Protese  Biologica ( Hospital )";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;27650,22;1;1;0;27650,22;NA;NA;NA;NA;4;4;0;101777,29;1;0;0;0;NA;NA;NA;NA;2;2;0;47002,54;3;2;27650,22;55300,44;1;1;0;27650,22;12;10;23501,27;259906,39;1;0;0;0;1;1;0;27650,22;2;1;23501,27;27650,22;1;1;0;23501,27;5;5;0;127878,72;1;1;0;27650,22;1;1;0;25575,74;NA;NA;NA;NA
"74";594480;"HOSPITAL SANTA IZABEL";22010;"PYLORIPAC - 7 cart. c/lanso 30 mg. + clarit. 500 mg. + amoxi 500 mg.";65;288;0;23790;25;79;0;7735;43;186;0;16965;53;192;0;17160;75;331;0;28294,5;72;295;65;23530;88;426;0;33280;80;334;0;25447,5;59;284;455;25480;67;254;0;21450;88;456;650;42380;84;282;0;27755;657;2835;11440;256165;89;246;8255;21905;66;293;130;25220;86;410;260;36790;76;293;2665;26130;82;441;0;40950;74;362;130;33735;97;399;0;36790;87;391;0;34645
"75";594480;"HOSPITAL SANTA IZABEL";15200;"Ortopedia /Traumatologia   - Consulta Ambulatorial";500;501;0;32565;134;133;65;8645;613;621;0;40365;1006;1033;0;67145;645;647;0;42055;459;461;0;29965;587;589;0;38285;667;668;0;43420;520;520;0;33800;756;767;0;49855;729;734;0;47710;714;702;0;45630;3887;3870;1300;251550;536;520;1300;33800;541;539;0;35035;633;635;0;41275;566;564;0;36660;732;734;0;47710;578;578;0;37570;241;240;0;15600;60;60;0;3900
"76";594480;"HOSPITAL SANTA IZABEL";21510;"FORT E - 100 mg. cx. 100 caps.";49;426;0;39780;28;176;0;13325;13;45;0;3965;37;202;0;16315;37;216;0;18102,5;48;273;390;22035;59;405;0;34645;30;204;130;20215;51;324;130;26455;50;360;0;28210;63;460;0;41405;61;279;0;24440;406;2844;32435;247780;70;498;18655;41600;38;275;4225;22880;61;426;2470;35880;45;221;3185;18785;46;304;520;29770;33;181;780;15470;59;421;1560;36855;54;518;1040;46540
"77";594480;"HOSPITAL SANTA IZABEL";216995;"CINTILOGRAFIA DO MIOCARDIO PERFUSAO - REPOUSO E ESTRESSE";32;32;0;15184;33;33;0;15658,5;12;14;0;5694;121;120;0;56940;113;114;0;54093;74;74;0;35113;46;46;0;21827;120;120;0;56940;113;114;0;54093;63;63;0;29893,5;82;82;0;38909;106;104;0;49348;521;521;0;247214,5;73;73;0;34638,5;76;76;0;36062;75;75;0;35587,5;78;78;0;37011;70;70;0;33215;69;69;0;32740,5;72;72;0;34164;8;8;0;3796
"78";594480;"HOSPITAL SANTA IZABEL";85604931;"Ureterorrenolitotripsia Transureteroscópica A Laser (Hospital)";8;8;0;63742,48;NA;NA;NA;NA;5;5;0;39839,05;4;4;0;31871,24;4;4;0;31871,24;9;9;0;71710,29;5;5;0;39839,05;4;4;0;31871,24;4;4;0;31871,24;4;4;0;31871,24;8;8;0;59758,58;1;1;0;7967,81;33;31;7967,81;247002,11;4;4;0;31871,24;4;4;0;31871,24;6;6;0;47806,86;4;4;0;31871,24;5;4;0;31871,24;5;4;7967,81;31871,24;2;2;0;15935,62;3;3;0;23903,43
"79";594480;"HOSPITAL SANTA IZABEL";73003101;"Taxa De Sala De Radioterapia";47;457;0;22850;35;119;0;5950;40;352;0;17600;62;668;0;33400;26;247;0;12350;53;723;0;36150;58;716;0;35800;49;463;0;23150;43;427;0;21350;43;376;0;18800;70;747;0;37350;58;621;0;31050;476;4910;0;245500;71;717;0;35850;61;627;0;31350;58;558;0;27900;45;419;0;20950;68;834;0;41700;56;585;0;29250;54;580;0;29000;63;590;0;29500
"80";594480;"HOSPITAL SANTA IZABEL";84505117;"Histerectomia Total Com Ou Sem Anexectomia (Qualquer Via) - Hospital";11;11;0;25085,5;3;3;0;6841,5;21;21;0;47890,5;16;15;0;34207,5;20;20;0;45610;10;10;0;22805;13;13;0;29646,5;23;23;0;52451,5;21;21;0;47890,5;12;12;0;27366;13;13;0;29646,5;19;16;0;36488;104;99;9323,6;244518,3;13;10;6841,5;23813;11;11;0;27303,1;18;18;0;44677,8;12;11;0;27303,1;21;20;2482,1;49642;10;10;0;24619,4;11;11;0;27303,1;8;8;0;19856,8
"81";594480;"HOSPITAL SANTA IZABEL";218084;"CLORETO DE SÓDIO 0,9% 100ML- SF";NA;NA;NA;NA;NA;NA;NA;NA;235;1860;0;8500,2;369;4087;0;18677,13;353;4781;0;21849,16;291;4157;0;18997,49;412;6618;0;30244,26;456;6766;0;30920,62;364;4637;0;21191,09;391;6074;0;27758,18;427;6909;0;31574,13;440;5904;0;26981,28;3298;53272;0;243452,9;470;7622;0;34832,54;304;4563;0;20852,9;438;6636;0;30326,39;337;4871;0;22260,47;474;8525;0;38959,25;391;6762;0;30902,34;485;7306;0;33388,42;399;6987;0;31930,59
"82";594480;"HOSPITAL SANTA IZABEL";17236;"CIPROFLOXACINA - GENERICO - 2  mg/ ml  bolsa  200  ml";33;262;0;15785,5;11;56;0;3374;23;142;0;8555,5;36;219;0;13194,75;36;214;0;12893,5;30;121;0;7290,25;60;232;0;13978;41;244;0;14701;25;123;0;11067,29;28;204;0;27155,63;52;347;0;48489,78;51;222;0;30386,36;306;1731;0;241730,96;57;269;0;37590,06;28;177;0;24733,98;35;226;0;31422,26;30;167;0;23336,58;37;252;0;35214,48;40;179;0;25013,46;39;224;0;31301,76;40;237;0;33118,38
"83";594480;"HOSPITAL SANTA IZABEL";21110;"Pneumologia - Visita Hospitalar";29;213;0;16120;11;54;0;4485;30;178;0;12155;34;240;0;19435;37;204;0;17127,5;29;145;195;10985;38;220;0;20475;40;298;0;27040;44;207;0;18265;40;209;0;18590;43;288;0;26130;44;239;0;20085;333;2528;7475;234780;49;258;5070;23725;26;167;0;16770;35;286;650;28340;37;278;1755;28600;54;467;0;44460;42;319;0;29965;55;424;0;35685;35;329;0;27235
"84";594480;"HOSPITAL SANTA IZABEL";11355;"PRECEDEX 2 ml.  (cx. c/ 5 unid.)";24;333;0;49074,21;14;133;0;19600,21;1;2;0;294,74;21;140;0;20631,8;27;310;0;44092,48;23;205;0;21734,62;29;174;0;18290,07;20;253;0;25904,92;18;112;0;10945,84;20;221;0;19793,99;30;436;0;38565,22;31;262;0;22906,66;221;2682;0;234697,02;38;441;0;38740,17;18;207;0;18098,01;25;124;0;10867,54;18;108;0;9442,44;30;399;0;34884,57;30;438;0;38294,34;34;596;0;52108,28;28;369;0;32261,67
"85";594480;"HOSPITAL SANTA IZABEL";217795;"SUTENT 50 MG 28 CAPS GEL DURA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;56;0;33103,28;1;28;0;16551,64;13;392;0;231722,96;2;56;0;33103,28;NA;NA;NA;NA;2;56;0;33103,28;2;56;0;33103,28;2;84;0;49654,92;2;56;0;33103,28;2;56;0;33103,28;1;28;0;16551,64
"86";594480;"HOSPITAL SANTA IZABEL";31010040;"CINTILOGRAFIA DO MIOCARDIO PERFUSÃO-REPOUSO E ESTRESSE  (INCLUI FILME, CH E CO)";37;37;0;15873;34;34;0;14586;13;13;0;5577;117;116;0;49764;114;114;0;48906;82;82;0;35178;50;50;0;21450;123;123;0;52767;119;119;0;51051;64;64;0;27456;84;84;0;36036;106;104;0;44616;541;539;858;231231;77;76;429;32604;77;77;0;33033;76;75;0;32175;81;80;429;34320;73;73;0;31317;71;71;0;30459;76;76;0;32604;10;11;0;4719
"87";594480;"HOSPITAL SANTA IZABEL";20010141;"ECODOPPLERCARDIOGRAMA TRANSTORÁCICO (COLORIDO)  (INCLUI FILME, CH E CO)";190;193;409,5;26344,5;50;52;0;7098;98;100;136,5;13650;274;277;0;37810,5;300;307;0;41905,5;162;165;0;22522,5;244;252;0;34398;192;205;0;27982,5;227;224;0;30576;249;249;0;33988,5;229;242;273;33033;238;215;0;29347,5;1687;1677;5323,5;228910,5;237;215;3958,5;29347,5;223;227;0;30985,5;260;259;0;35353,5;157;150;955,5;20475;265;272;136,5;37128;290;292;136,5;39858;141;142;136,5;19383;114;120;0;16380
