"";"NM_AREA_AVALIACAO";"NM_PROGRAMA_IES";"QT_PRJ"
"1132";"INTERDISCIPLINAR";"POLÍTICA CIENTÍFICA E TECNOLÓGICA";74
"1133";"INTERDISCIPLINAR";"DESENVOLVIMENTO, SOCIEDADE E COOPERAÇÃO INTERNACIONAL";72
"1134";"INTERDISCIPLINAR";"BIOFÍSICA MOLECULAR";69
"1135";"INTERDISCIPLINAR";"SOCIEDADE E FRONTEIRAS";69
"1136";"INTERDISCIPLINAR";"POLÍTICAS PÚBLICAS";68
"1137";"INTERDISCIPLINAR";"TECNOLOGIAS E INOVAÇÕES AMBIENTAIS";68
"1138";"INTERDISCIPLINAR";"SAÚDE E AMBIENTE";67
"1139";"INTERDISCIPLINAR";"BIOCIÊNCIAS E SAÚDE";66
"1140";"INTERDISCIPLINAR";"CIÊNCIAS AMBIENTAIS E SAÚDE";66
"1141";"INTERDISCIPLINAR";"DINÂMICAS TERRITORIAIS E SOCIEDADE NA AMAZÔNIA";65
"1142";"INTERDISCIPLINAR";"MEIO AMBIENTE E DESENVOLVIMENTO RURAL";65
"1143";"INTERDISCIPLINAR";"MODELAGEM MATEMÁTICA";65
"1144";"INTERDISCIPLINAR";"SOCIOLOGIA E DIREITO";65
"1145";"INTERDISCIPLINAR";"REABILITAÇÃO E INCLUSÃO";64
"1146";"INTERDISCIPLINAR";"CIÊNCIAS HUMANAS";63
"1147";"INTERDISCIPLINAR";"PSICANÁLISE, SAÚDE E SOCIEDADE";63
"1148";"INTERDISCIPLINAR";"CULTURA E TERRITORIALIDADES";62
"1149";"INTERDISCIPLINAR";"HEBIATRIA - DETERMINANTES DE SAÚDE NA ADOLESCENCIA";62
"1150";"INTERDISCIPLINAR";"PATRIMÔNIO CULTURAL";61
"1151";"INTERDISCIPLINAR";"MÉTODOS E GESTÃO EM AVALIAÇÃO";60
"1152";"INTERDISCIPLINAR";"TECNOLOGIA, AMBIENTE E SOCIEDADE";60
"1153";"INTERDISCIPLINAR";"BIOENERGIA - UEL - UEM - UEPG - UNICENTRO - UNIOESTE - UFPR";59
"1154";"INTERDISCIPLINAR";"COMPUTAÇÃO APLICADA";59
"1155";"INTERDISCIPLINAR";"BIOÉTICA";58
"1156";"INTERDISCIPLINAR";"INFORMÁTICA NA EDUCAÇÃO";58
"1157";"INTERDISCIPLINAR";"BIOENGENHARIA";57
"1158";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL DE CONHECIMENTO";57
"1159";"INTERDISCIPLINAR";"BIOCIÊNCIAS E REABILITAÇÃO";56
"1160";"INTERDISCIPLINAR";"DESENVOLVIMENTO COMUNITÁRIO";56
"1161";"INTERDISCIPLINAR";"PRÁTICAS EM DESENVOLVIMENTO SUSTENTÁVEL";56
"1162";"INTERDISCIPLINAR";"AGROECOLOGIA E DESENVOLVIMENTO RURAL";55
"1163";"INTERDISCIPLINAR";"AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA";55
"1164";"INTERDISCIPLINAR";"CIÊNCIAS APLICADAS À SAÚDE";55
"1165";"INTERDISCIPLINAR";"INFORMAÇÃO E COMUNICAÇÃO EM SAÚDE ( PPGICS )";55
"1166";"INTERDISCIPLINAR";"DIREITOS HUMANOS, CIDADANIA E POLÍTICAS PÚBLICAS";54
"1167";"INTERDISCIPLINAR";"EDUCAÇÃO PROFISSIONAL EM SAÚDE";54
"1168";"INTERDISCIPLINAR";"MEMÓRIA SOCIAL E BENS CULTURAIS";54
"1169";"INTERDISCIPLINAR";"EXTENSÃO RURAL";53
"1170";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM ESTUDOS LATINO-AMERICANOS";52
"1171";"INTERDISCIPLINAR";"CULTURAS E IDENTIDADES BRASILEIRAS";51
"1172";"INTERDISCIPLINAR";"AGRONEGÓCIO";50
"1173";"INTERDISCIPLINAR";"AMBIENTE E SAÚDE";50
"1174";"INTERDISCIPLINAR";"DESENHO, CULTURA E INTERATIVIDADE";50
"1175";"INTERDISCIPLINAR";"ESTUDOS DO LAZER";50
"1176";"INTERDISCIPLINAR";"SAÚDE E MEIO AMBIENTE";50
"1177";"INTERDISCIPLINAR";"DESENVOLVIMENTO RURAL SUSTENTÁVEL";49
"1178";"INTERDISCIPLINAR";"POLÍTICAS SOCIAIS";49
"1179";"INTERDISCIPLINAR";"TECNOLOGIAS PARA O DESENVOLVIMENTO SUSTENTÁVEL";49
"1180";"INTERDISCIPLINAR";"PRESTAÇÃO JURISDICIONAL E DIREITOS HUMANOS";48
"1181";"INTERDISCIPLINAR";"DIVERSIDADE CULTURAL E INCLUSÃO SOCIAL";47
"1182";"INTERDISCIPLINAR";"DIVULGAÇÃO CIENTÍFICA E CULTURAL";47
"1183";"INTERDISCIPLINAR";"SAÚDE E GESTÃO DO TRABALHO";47
"1184";"INTERDISCIPLINAR";"CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE";46
"1185";"INTERDISCIPLINAR";"SEGURANÇA PÚBLICA, CIDADANIA E DIREITOS HUMANOS";46
"1186";"INTERDISCIPLINAR";"AMBIENTE E SUSTENTABILIDADE";45
"1187";"INTERDISCIPLINAR";"BIODIVERSIDADE, AMBIENTE E SAÚDE";45
"1188";"INTERDISCIPLINAR";"CIÊNCIA, TECNOLOGIA E SOCIEDADE";44
"1189";"INTERDISCIPLINAR";"ECOLOGIA HUMANA E GESTÃO SOCIOAMBIENTAL";44
"1190";"INTERDISCIPLINAR";"ENGENHARIA DE DEFESA";44
"1191";"INTERDISCIPLINAR";"SOCIOBIODIVERSIDADE E TECNOLOGIAS SUSTENTÁVEIS";44
"1192";"INTERDISCIPLINAR";"AGRICULTURAS AMAZÔNICAS";43
"1193";"INTERDISCIPLINAR";"PROCESSOS TECNOLÓGICOS E AMBIENTAIS";43
"1194";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL DE SISTEMAS";42
"1195";"INTERDISCIPLINAR";"RECURSOS NATURAIS";42
"1196";"INTERDISCIPLINAR";"TECNOLOGIAS QUÍMICA E BIOLÓGICA";42
"1197";"INTERDISCIPLINAR";"CIÊNCIAS NATURAIS";41
"1198";"INTERDISCIPLINAR";"ESTUDOS COMPARADOS SOBRE AS AMÉRICAS";41
"1199";"INTERDISCIPLINAR";"FAMÍLIA NA SOCIEDADE CONTEMPORÃNEA";41
"1200";"INTERDISCIPLINAR";"GESTÃO DE PROCESSOS INSTITUCIONAIS";41
"1201";"INTERDISCIPLINAR";"PLANEJAMENTO DE SISTEMAS ENERGÉTICOS";41
"1202";"INTERDISCIPLINAR";"MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL";40
"1203";"INTERDISCIPLINAR";"PRESERVAÇÃO E GESTÃO DO PATRIMÔNIO CULTURAL DAS CIÊNCIAS E DA SAÚDE";40
"1204";"INTERDISCIPLINAR";"CIÊNCIAS HUMANAS E SOCIAIS";39
"1205";"INTERDISCIPLINAR";"GESTÃO SOCIAL, EDUCAÇÃO E DESENVOLVIMENTO LOCAL";39
"1206";"INTERDISCIPLINAR";"SAÚDE AMBIENTAL";39
"1207";"INTERDISCIPLINAR";"CIÊNCIAS SOCIAIS E HUMANAS";38
"1208";"INTERDISCIPLINAR";"ECONOMIA REGIONAL E POLÍTICAS PÚBLICAS";38
"1209";"INTERDISCIPLINAR";"ESTUDOS INTERDISCIPLINARES SOBRE A UNIVERSIDADE";38
"1210";"INTERDISCIPLINAR";"AGRONEGÓCIO E DESENVOLVIMENTO";37
"1211";"INTERDISCIPLINAR";"DESENVOLVIMENTO HUMANO E TECNOLOGIAS";37
"1212";"INTERDISCIPLINAR";"DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE";37
"1213";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM CIÊNCIAS HUMANAS E SOCIAIS APLICADAS";37
"1214";"INTERDISCIPLINAR";"EDUCAÇÃO, ARTE E HISTÓRIA DA CULTURA";36
"1215";"INTERDISCIPLINAR";"SOCIEDADE E DESENVOLVIMENTO";36
"1216";"INTERDISCIPLINAR";"SOCIEDADE, CULTURA E FRONTEIRAS";36
"1217";"INTERDISCIPLINAR";"AVALIAÇÃO DE POLÍTICAS PÚBLICAS";35
"1218";"INTERDISCIPLINAR";"BIOTECNOLOGIA";35
"1219";"INTERDISCIPLINAR";"CIÊNCIA TECNOLOGIA E INOVAÇÃO EM AGROPECUÁRIA";35
"1220";"INTERDISCIPLINAR";"DESENVOLVIMENTO SUSTENTÁVEL E EXTENSÃO";35
"1221";"INTERDISCIPLINAR";"ESTUDOS DE CULTURA CONTEMPORÂNEA";35
"1222";"INTERDISCIPLINAR";"NEUROCIÊNCIA E COGNIÇÃO";35
"1223";"INTERDISCIPLINAR";"PLANEJAMENTO E ANÁLISE DE POLÍTICAS PÚBLICAS";35
"1224";"INTERDISCIPLINAR";"SEGURANÇA PÚBLICA";35
"1225";"INTERDISCIPLINAR";"BIOESTATÍSTICA";34
"1226";"INTERDISCIPLINAR";"DESENVOLVIMENTO SOCIAL";34
"1227";"INTERDISCIPLINAR";"ESTUDOS CULTURAIS CONTEMPORÂNEOS";33
"1228";"INTERDISCIPLINAR";"POLÍTICAS SOCIAIS E CIDADANIA";33
"1229";"INTERDISCIPLINAR";"CIÊNCIAS DO ENVELHECIMENTO";32
"1230";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM ARTES, URBANIDADES E SUSTENTABILIDADE";32
"1231";"INTERDISCIPLINAR";"MÍDIA E TECNOLOGIA";32
"1232";"INTERDISCIPLINAR";"EDUCAÇÃO, LINGUAGEM E TECNOLOGIAS";31
"1233";"INTERDISCIPLINAR";"ESTUDOS DE CULTURA E TERRITÓRIO";31
"1234";"INTERDISCIPLINAR";"TRABALHO, SAÚDE E AMBIENTE";31
"1235";"INTERDISCIPLINAR";"ESTUDOS INTERDISCIPLINARES SOBRE MULHERES, GÊNERO E FEMINISM";30
"1236";"INTERDISCIPLINAR";"POLÍTICAS PÚBLICAS E FORMAÇÃO HUMANA";30
"1237";"INTERDISCIPLINAR";"TECNOLOGIAS EDUCACIONAIS EM REDE";30
"1238";"INTERDISCIPLINAR";"COGNIÇÃO, TECNOLOGIAS E INSTITUIÇÕES";29
"1239";"INTERDISCIPLINAR";"PATRIMÔNIO CULTURAL E SOCIEDADE";29
"1240";"INTERDISCIPLINAR";"TERRITÓRIOS E EXPRESSÕES CULTURAIS NO CERRADO";29
"1241";"INTERDISCIPLINAR";"CIÊNCIA, GESTÃO E TECNOLOGIA DA INFORMAÇÃO";28
"1242";"INTERDISCIPLINAR";"DESENVOLVIMENTO LOCAL";28
"1243";"INTERDISCIPLINAR";"ESTUDOS ÉTNICOS E AFRICANOS";28
"1244";"INTERDISCIPLINAR";"GESTÃO DE POLÍTICAS PÚBLICAS";28
"1245";"INTERDISCIPLINAR";"PRESERVAÇÃO DO PATRIMÔNIO CULTURAL";28
"1246";"INTERDISCIPLINAR";"PROGRAMA DE MESTRADO PROFISSIONAL EM INFORMÁTICA NA EDUCAÇÃO";28
"1247";"INTERDISCIPLINAR";"COGNIÇÃO E LINGUAGEM";27
"1248";"INTERDISCIPLINAR";"DIFUSÃO DO CONHECIMENTO IFBA - SENAI/CIMATEC - LNCC - UNEB - UEFS";27
"1249";"INTERDISCIPLINAR";"DIREITO, GOVERNANÇA E POLÍTICAS PÚBLICAS";27
"1250";"INTERDISCIPLINAR";"GESTÃO E TECNOLOGIA INDUSTRIAL - GETEC";27
"1251";"INTERDISCIPLINAR";"GESTÃO INTEGRADA DO TERRITÓRIO";27
"1252";"INTERDISCIPLINAR";"INDÚSTRIA CRIATIVA";27
"1253";"INTERDISCIPLINAR";"MEMÓRIA:LINGUAGEM E SOCIEDADE";27
"1254";"INTERDISCIPLINAR";"TECNOLOGIA DE PROCESSOS SUSTENTÁVEIS";27
"1255";"INTERDISCIPLINAR";"DESENVOLVIMENTO RURAL E GESTÃO DE EMPREEND. AGROALIMENTARES";26
"1256";"INTERDISCIPLINAR";"NANOCIÊNCIAS";26
"1257";"INTERDISCIPLINAR";"TECNOLOGIA EM SAÚDE";26
"1258";"INTERDISCIPLINAR";"DESENVOLVIMENTO DE TECNOLOGIA";25
"1259";"INTERDISCIPLINAR";"PROPRIEDADE INTELECTUAL E INOVAÇÃO";25
"1260";"INTERDISCIPLINAR";"TECNOLOGIAS SUSTENTÁVEIS";25
"1261";"INTERDISCIPLINAR";"ENGENHARIA E GESTÃO DA INOVAÇÃO";24
"1262";"INTERDISCIPLINAR";"MODELAGEM E OTIMIZAÇÃO";24
"1263";"INTERDISCIPLINAR";"NANOCIÊNCIAS E MATERIAIS AVANÇADOS";24
"1264";"INTERDISCIPLINAR";"SAÚDE DA CRIANÇA E DO ADOLESCENTE";24
"1265";"INTERDISCIPLINAR";"CIÊNCIA E TECNOLOGIA EM SAÚDE";23
"1266";"INTERDISCIPLINAR";"DIREITOS HUMANOS E CIDADANIA";23
"1267";"INTERDISCIPLINAR";"ENVELHECIMENTO HUMANO";23
"1268";"INTERDISCIPLINAR";"PROCESSOS E MANIFESTAÇÕES CULTURAIS";23
"1269";"INTERDISCIPLINAR";"EDUCAÇÃO NAS PROFISSÕES DA SAÚDE";22
"1270";"INTERDISCIPLINAR";"FRONTEIRAS E DIREITOS HUMANOS";22
"1271";"INTERDISCIPLINAR";"REABILITAÇÃO DO EQUILÍBRIO CORPORAL E INCLUSÃO SOCIAL";22
"1272";"INTERDISCIPLINAR";"VIGILÂNCIA SANITÁRIA";22
"1273";"INTERDISCIPLINAR";"ADOLESCENTE EM CONFLITO COM A LEI";21
"1274";"INTERDISCIPLINAR";"ENGENHARIA E GESTÃO DO CONHECIMENTO";21
"1275";"INTERDISCIPLINAR";"ENSINO NA SAÚDE";21
"1276";"INTERDISCIPLINAR";"INFORMÁTICA E GESTÃO DO CONHECIMENTO";21
"1277";"INTERDISCIPLINAR";"SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO";21
"1278";"INTERDISCIPLINAR";"BIOMETRIA";20
"1279";"INTERDISCIPLINAR";"DESENVOLVIMENTO SUSTENTÁVEL E QUALIDADE DE VIDA";20
"1280";"INTERDISCIPLINAR";"GESTÃO PÚBLICA E SOCIEDADE";20
"1281";"INTERDISCIPLINAR";"HISTÓRIA DA CIÊNCIA";20
"1282";"INTERDISCIPLINAR";"MODELAGEM DE SISTEMAS COMPLEXOS";20
"1283";"INTERDISCIPLINAR";"PERÍCIAS FORENSES";20
"1284";"INTERDISCIPLINAR";"SISTEMAS AMBIENTAIS SUSTENTÁVEIS";20
"1285";"INTERDISCIPLINAR";"CIÊNCIAS DA SAÚDE E BIOLÓGICAS";19
"1286";"INTERDISCIPLINAR";"DESENVOLVIMENTO SOCIOECONÔMICO";19
"1287";"INTERDISCIPLINAR";"GESTÃO DE SISTEMAS DE ENGENHARIA";19
"1288";"INTERDISCIPLINAR";"SEGURANÇA PUBLICA";19
"1289";"INTERDISCIPLINAR";"TECNOLOGIA E SOCIEDADE";19
"1290";"INTERDISCIPLINAR";"BIOENERGIA";18
"1291";"INTERDISCIPLINAR";"DESENVOLVIMENTO E POLÍTICAS PÚBLICAS";18
"1292";"INTERDISCIPLINAR";"DESENVOLVIMENTO, TECNOLOGIAS E SOCIEDADE";18
"1293";"INTERDISCIPLINAR";"DIREITOS HUMANOS E POLÍTICAS PÚBLICAS";18
"1294";"INTERDISCIPLINAR";"MUDANÇA SOCIAL E PARTICIPAÇÃO POLÍTICA";18
"1295";"INTERDISCIPLINAR";"NANOCIÊNCIA E NANOBIOTECNOLOGIA";18
"1296";"INTERDISCIPLINAR";"BIOLOGIA COMPUTACIONAL E SISTEMAS";17
"1297";"INTERDISCIPLINAR";"CIÊNCIA DA PROPRIEDADE INTELECTUAL";17
"1298";"INTERDISCIPLINAR";"DESENVOLVIMENTO E SOCIEDADE";17
"1299";"INTERDISCIPLINAR";"DESENVOLVIMENTO TERRITORIAL E MEIO AMBIENTE";17
"1300";"INTERDISCIPLINAR";"ENGENHARIA E GESTÃO DE PROCESSOS E SISTEMAS";17
"1301";"INTERDISCIPLINAR";"GESTÃO DO CONHECIMENTO E TECNOLOGIA DA INFORMAÇÃO";17
"1302";"INTERDISCIPLINAR";"JUSTIÇA ADMINISTRATIVA";17
"1303";"INTERDISCIPLINAR";"REGULAÇÃO E GESTÃO DE NEGÓCIOS";17
"1304";"INTERDISCIPLINAR";"SAÚDE E DESENVOLVIMENTO HUMANO";17
"1305";"INTERDISCIPLINAR";"AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL";16
"1306";"INTERDISCIPLINAR";"BIOENERGIA USP, UNICAMP E UNESP";16
"1307";"INTERDISCIPLINAR";"CIÊNCIA, INOVAÇÃO E TECNOLOGIA PARA A AMAZÔNIA";16
"1308";"INTERDISCIPLINAR";"CIÊNCIAS COMPUTACIONAIS";16
"1309";"INTERDISCIPLINAR";"DESENVOLVIMENTO REGIONAL";16
"1310";"INTERDISCIPLINAR";"HISTÓRIA DAS CIÊNCIAS E DAS TÉCNICAS E EPISTEMOLOGIA";16
"1311";"INTERDISCIPLINAR";"RELAÇÕES ÉTNICAS E CONTEMPORANEIDADE";16
"1312";"INTERDISCIPLINAR";"SAÚDE, SOCIEDADE E AMBIENTE";16
"1313";"INTERDISCIPLINAR";"SISTEMAS DE GESTÃO SUSTENTÁVEIS";16
"1314";"INTERDISCIPLINAR";"AVALIAÇÃO DE POLÍTICAS PÚBLICAS - PPGAPP";15
"1315";"INTERDISCIPLINAR";"ESTÉTICA E HISTÓRIA DA ARTE";15
"1316";"INTERDISCIPLINAR";"TECNOLOGIAS COMPUTACIONAIS PARA O AGRONEGÓCIO";15
"1317";"INTERDISCIPLINAR";"CIÊNCIAS FÍSICAS APLICADAS";14
"1318";"INTERDISCIPLINAR";"COMUNICAÇÃO, LINGUAGENS E CULTURA";14
"1319";"INTERDISCIPLINAR";"DESENVOLVIMENTO E GESTÃO SOCIAL";14
"1320";"INTERDISCIPLINAR";"SOCIEDADE, AMBIENTE E QUALIDADE DE VIDA";14
"1321";"INTERDISCIPLINAR";"SUSTENTABILIDADE";14
"1322";"INTERDISCIPLINAR";"DESENVOLVIMENTO HUMANO: FORMAÇÃO, POLÍTICAS E PRÁTICAS SOCIA";13
"1323";"INTERDISCIPLINAR";"DINÂMICAS TERRITORIAIS E CULTURA";12
"1324";"INTERDISCIPLINAR";"DIVULGAÇÃO DA CIÊNCIA, TECNOLOGIA E SAÚDE";12
"1325";"INTERDISCIPLINAR";"ESTUDOS FRONTEIRIÇOS";12
"1326";"INTERDISCIPLINAR";"GESTÃO DO TRABALHO PARA A QUALIDADE DO AMBIENTE CONTRUÍDO";12
"1327";"INTERDISCIPLINAR";"GESTÃO PÚBLICA";12
"1328";"INTERDISCIPLINAR";"HISTÓRIA E ESTUDOS CULTURAIS";12
"1329";"INTERDISCIPLINAR";"LINGUAGENS, MÍDIA E ARTE";12
"1330";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL E SISTEMAS";12
"1331";"INTERDISCIPLINAR";"GESTÃO DE ECONOMIA CRIATIVA";11
"1332";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM CINEMA";11
"1333";"INTERDISCIPLINAR";"TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO";11
"1334";"INTERDISCIPLINAR";"TECNOLOGIAS DA INTELIGÊNCIA E DESIGN DIGITAL";11
"1335";"INTERDISCIPLINAR";"AVALIAÇÃO";10
"1336";"INTERDISCIPLINAR";"ENERGIAS RENOVÁVEIS";10
"1337";"INTERDISCIPLINAR";"INOVAÇÃO TECNOLÓGICA";10
"1338";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL E TECNOLOGIA INDUSTRIAL";10
"1339";"INTERDISCIPLINAR";"PERFORMANCES CULTURAIS";10
"1340";"INTERDISCIPLINAR";"INTEGRAÇÃO DA AMÉRICA LATINA";9
"1341";"INTERDISCIPLINAR";"CIÊNCIAS DA REABILITAÇÃO";8
"1342";"INTERDISCIPLINAR";"CIÊNCIAS SOCIAIS APLICADAS";8
"1343";"INTERDISCIPLINAR";"MODELAGEM E MÉTODOS QUANTITATIVOS";8
"1344";"INTERDISCIPLINAR";"RELAÇÕES ÉTNICO-RACIAIS";8
"1345";"INTERDISCIPLINAR";"TECNOLOGIA E GESTÃO DA INOVAÇÃO";8
"1346";"INTERDISCIPLINAR";"ENERGIA DA BIOMASSA";7
"1347";"INTERDISCIPLINAR";"ESTUDOS CULTURAIS";7
"1348";"INTERDISCIPLINAR";"GESTÃO SOCIAL, EDUCAÇÃO E DESENVOLVIMENTO REGIONAL";7
"1349";"INTERDISCIPLINAR";"INOVAÇÕES TECNOLÓGICAS";7
"1350";"INTERDISCIPLINAR";"PROMOÇÃO DE SAÚDE";7
"1351";"INTERDISCIPLINAR";"SAÚDE, SOCIEDADE E ENDEMIAS NA AMAZÔNIA";7
"1352";"INTERDISCIPLINAR";"GESTÃO E DESENVOLVIMENTO REGIONAL";6
"1353";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM HISTÓRIA E LETRAS - MIHL";6
"1354";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM HUMANIDADES";6
"1355";"INTERDISCIPLINAR";"SISTEMAS APLICADOS À ENGENHARIA E GESTÃO";6
"1356";"INTERDISCIPLINAR";"TECNOLOGIA DA INFORMAÇÃO APLICADA À BIOLOGIA COMPUTACIONAL";6
"1357";"INTERDISCIPLINAR";"TÊXTIL E MODA";6
"1358";"INTERDISCIPLINAR";"CIÊNCIA, TECNOLOGIA E EDUCAÇÃO";5
"1359";"INTERDISCIPLINAR";"GESTÃO E SAÚDE NA AMAZÔNIA";5
"1360";"INTERDISCIPLINAR";"GESTÃO PÚBLICA PARA O DESENVOLVIMENTO DO NORDESTE";5
"1361";"INTERDISCIPLINAR";"HUMANIDADES, DIREITOS E OUTRAS LEGITIMIDADES";5
"1362";"INTERDISCIPLINAR";"POLÍTICAS PÚBLICAS E GESTÃO DA EDUCAÇÃO SUPERIOR";5
"1363";"INTERDISCIPLINAR";"SAÚDE DA FAMÍLIA";5
"1364";"INTERDISCIPLINAR";"SOCIEDADE, TECNOLOGIAS E POLÍTICAS PÚBLICAS";5
"1365";"INTERDISCIPLINAR";"ENSINO EM CIÊNCIAS DA SAÚDE";4
"1366";"INTERDISCIPLINAR";"GESTÃO E INFORMÁTICA EM SAÚDE";4
"1367";"INTERDISCIPLINAR";"TECNOLOGIA PARA O DESENVOLVIMENTO SOCIAL";4
"1368";"INTERDISCIPLINAR";"GESTÃO DO CONHECIMENTO NAS ORGANIZAÇÕES";3
"1369";"INTERDISCIPLINAR";"CIÊNCIA, TECNOLOGIA E INOVAÇÃO";1
"1370";"INTERDISCIPLINAR";"CIÊNCIAS DA SOCIEDADE";1
"1371";"INTERDISCIPLINAR";"EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA";1
"1372";"INTERDISCIPLINAR";"ENGENHARIA DE SISTEMAS E PRODUTOS";1
"1373";"INTERDISCIPLINAR";"SEGURANÇA PÚBLICA, DIREITOS HUMANOS E CIDADANIA";1
"1374";"LETRAS / LINGUÍSTICA";"LETRAS";2922
"1375";"LETRAS / LINGUÍSTICA";"LINGÜÍSTICA";574
"1376";"LETRAS / LINGUÍSTICA";"ESTUDOS LINGÜÍSTICOS";256
"1377";"LETRAS / LINGUÍSTICA";"ESTUDOS DA LINGUAGEM";232
"1378";"LETRAS / LINGUÍSTICA";"ESTUDOS LITERÁRIOS";205
"1379";"LETRAS / LINGUÍSTICA";"LITERATURA";151
"1380";"LETRAS / LINGUÍSTICA";"LINGÜÍSTICA APLICADA";143
"1381";"LETRAS / LINGUÍSTICA";"ESTUDOS DA TRADUÇÃO";119
"1382";"LETRAS / LINGUÍSTICA";"ESTUDOS DE LINGUAGENS";114
"1383";"LETRAS / LINGUÍSTICA";"CIÊNCIAS DA LINGUAGEM";105
"1384";"LETRAS / LINGUÍSTICA";"LETRAS E LINGUÍSTICA";105
"1385";"LETRAS / LINGUÍSTICA";"ESTUDOS DE LINGUAGEM";103
"1386";"LETRAS / LINGUÍSTICA";"ESTUDOS DE LITERATURA";92
"1387";"LETRAS / LINGUÍSTICA";"LINGÜÍSTICA E LETRAS";71
"1388";"LETRAS / LINGUÍSTICA";"FILOLOGIA E LÍNGUA PORTUGUESA";70
"1389";"LETRAS / LINGUÍSTICA";"LETRAS (LETRAS CLÁSSICAS)";66
"1390";"LETRAS / LINGUÍSTICA";"LINGUÍSTICA";65
"1391";"LETRAS / LINGUÍSTICA";"LETRAS (LETRAS VERNÁCULAS)";63
"1392";"LETRAS / LINGUÍSTICA";"LINGUÍSTICA E LÍNGUA PORTUGUESA";59
"1393";"LETRAS / LINGUÍSTICA";"LÍNGUA E CULTURA";56
"1394";"LETRAS / LINGUÍSTICA";"LETRAS:ENSINO DE LÍNGUA E LITERATURA";55
"1395";"LETRAS / LINGUÍSTICA";"INGLÊS:ESTUDOS LINGÜÍSTICOS E LITERÁRIOS";50
"1396";"LETRAS / LINGUÍSTICA";"LETRAS E LINGÜÍSTICA";50
"1397";"LETRAS / LINGUÍSTICA";"LETRAS NEOLATINAS";49
"1398";"LETRAS / LINGUÍSTICA";"LETRAS: LINGÜÍSTICA E TEORIA LITERÁRIA";48
"1399";"LETRAS / LINGUÍSTICA";"LITERATURA E CULTURA";48
"1400";"LETRAS / LINGUÍSTICA";"ESTUDOS LINGUÍSTICOS E LITERÁRIOS EM INGLÊS";46
"1401";"LETRAS / LINGUÍSTICA";"LITERATURA BRASILEIRA";45
"1402";"LETRAS / LINGUÍSTICA";"ESTUDOS LINGUÍSTICOS";44
"1403";"LETRAS / LINGUÍSTICA";"TEORIA E HISTÓRIA LITERÁRIA";43
"1404";"LETRAS / LINGUÍSTICA";"LETRAS E ARTES";42
"1405";"LETRAS / LINGUÍSTICA";"CRÍTICA CULTURAL";40
"1406";"LETRAS / LINGUÍSTICA";"LETRAS: ESTUDOS LITERÁRIOS";38
"1407";"LETRAS / LINGUÍSTICA";"TEORIA LITERARIA E CRITICA DA CULTURA";38
"1408";"LETRAS / LINGUÍSTICA";"LITERATURA, CULTURA E CONTEMPORANEIDADE";37
"1409";"LETRAS / LINGUÍSTICA";"LETRAS (EST.COMP. DE LITER. DE LÍNGUA PORTUGUESA)";36
"1410";"LETRAS / LINGUÍSTICA";"LETRAS (TEORIA LITERÁRIA E LITERATURA COMPARADA)";35
"1411";"LETRAS / LINGUÍSTICA";"LETRAS (CIÊNCIA DA LITERATURA)";34
"1412";"LETRAS / LINGUÍSTICA";"LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM";34
"1413";"LETRAS / LINGUÍSTICA";"INTERDISCIPLINAR LINGÜÍSTICA APLICADA";33
"1414";"LETRAS / LINGUÍSTICA";"LINGUAGENS E SABERES NA AMAZÔNIA";32
"1415";"LETRAS / LINGUÍSTICA";"LETRAS: ESTUDOS DA LINGUAGEM";31
"1416";"LETRAS / LINGUÍSTICA";"ESTUDO DE LINGUAGENS";30
"1417";"LETRAS / LINGUÍSTICA";"ESTUDOS DE TRADUÇÃO";30
"1418";"LETRAS / LINGUÍSTICA";"LINGUAGENS E REPRESENTAÇÕES";29
"1419";"LETRAS / LINGUÍSTICA";"LETRAS (LITERATURA PORTUGUESA)";28
"1420";"LETRAS / LINGUÍSTICA";"LINGUÍSTICA E ENSINO";27
"1421";"LETRAS / LINGUÍSTICA";"TEORIA LITERÁRIA";27
"1422";"LETRAS / LINGUÍSTICA";"LETRAS (LÍNGUA E LITERATURA ALEMÃ)";25
"1423";"LETRAS / LINGUÍSTICA";"ESTUDOS JUDAICOS E ARABES";24
"1424";"LETRAS / LINGUÍSTICA";"LETRAS-ESTUDOS LITERÁRIOS";23
