"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"3664";"16003012158P0";358231;1;1;1
"3665";"16003012158P0";358238;1;1;1
"3666";"16003012158P0";358877;1;1;1
"3667";"16003012158P0";359042;1;1;1
"3668";"16003012158P0";359979;1;1;1
"3669";"16003012158P0";360002;1;1;1
"3670";"16003012158P0";360005;1;1;1
"3671";"16003012158P0";360006;1;1;1
"3672";"16003012158P0";362301;1;1;1
"3673";"16003012158P0";362305;1;1;1
"3674";"16003012158P0";362317;1;1;1
"3675";"16003012158P0";362664;1;1;1
"3676";"16003012158P0";362684;1;1;1
"3677";"16003012158P0";389628;1;1;1
"3678";"16003012158P0";411141;2;2;1
"3679";"16003012158P0";412329;1;2;0,5
"3680";"16003012158P0";412379;1;1;1
"3681";"16003012158P0";412406;5;7;0,714285714285714
"3682";"16003012158P0";414478;4;4;1
"3683";"16003012158P0";414967;3;4;0,75
"3684";"16003012158P0";415094;2;2;1
"3685";"16003012159P7";342819;1;1;1
"3686";"16003012159P7";342820;1;2;0,5
"3687";"16003012159P7";342821;3;4;0,75
"3688";"16003012159P7";342822;3;3;1
"3689";"16003012159P7";342823;3;6;0,5
"3690";"16003012159P7";342825;3;3;1
"3691";"16003012159P7";342836;3;3;1
"3692";"16003012159P7";342840;4;5;0,8
"3693";"16003012159P7";342842;3;4;0,75
"3694";"16003012159P7";342847;3;5;0,6
"3695";"16003012159P7";342848;3;3;1
"3696";"16003012159P7";351865;5;5;1
"3697";"16003012159P7";351928;4;4;1
"3698";"16003012159P7";355338;2;2;1
"3699";"16003012159P7";380069;2;2;1
"3700";"16003012159P7";385456;1;1;1
"3701";"16003012159P7";392941;4;4;1
"3702";"16003012159P7";393579;2;2;1
"3703";"16003012159P7";423018;3;3;1
"3704";"16003012161P1";360671;1;1;1
"3705";"16003012161P1";362767;2;2;1
"3706";"16003012161P1";389933;1;1;1
"3707";"16003012161P1";423340;2;2;1
"3708";"16003012161P1";423348;1;1;1
"3709";"16003012161P1";423349;1;1;1
"3710";"16003012161P1";423371;1;1;1
"3711";"16003012161P1";423372;1;1;1
"3712";"16003012161P1";423373;2;2;1
"3713";"16003012161P1";423963;1;1;1
"3714";"20001010003P6";289348;1;1;1
"3715";"20001010003P6";290317;2;3;0,666666666666667
"3716";"20001010003P6";290333;2;3;0,666666666666667
"3717";"20001010003P6";369739;2;5;0,4
"3718";"20001010003P6";369740;1;4;0,25
"3719";"20001010003P6";369745;1;1;1
"3720";"20001010003P6";369747;1;2;0,5
"3721";"20001010003P6";400865;1;3;0,333333333333333
"3722";"20001010003P6";413049;3;4;0,75
"3723";"20001010004P2";272459;1;1;1
"3724";"20001010004P2";272461;1;1;1
"3725";"20001010004P2";275928;2;2;1
"3726";"20001010004P2";275956;1;1;1
"3727";"20001010004P2";275966;1;1;1
"3728";"20001010004P2";275970;1;1;1
"3729";"20001010004P2";275982;2;4;0,5
"3730";"20001010004P2";275983;2;3;0,666666666666667
"3731";"20001010004P2";275999;1;1;1
"3732";"20001010004P2";276008;1;1;1
"3733";"20001010004P2";276011;1;1;1
"3734";"20001010004P2";276313;2;2;1
"3735";"20001010004P2";279399;1;1;1
"3736";"20001010004P2";331925;2;3;0,666666666666667
"3737";"20001010004P2";331932;2;2;1
"3738";"20001010004P2";331986;2;2;1
"3739";"20001010004P2";332000;1;2;0,5
"3740";"20001010004P2";332002;1;1;1
"3741";"20001010004P2";332007;2;3;0,666666666666667
"3742";"20001010004P2";332034;1;1;1
"3743";"20001010004P2";332047;1;1;1
"3744";"20001010005P9";348307;5;6;0,833333333333333
"3745";"20001010006P5";249525;3;3;1
"3746";"20001010006P5";249547;1;2;0,5
"3747";"20001010006P5";349970;1;1;1
"3748";"20001010006P5";349971;2;2;1
"3749";"20001010006P5";349972;1;1;1
"3750";"20001010006P5";349973;1;1;1
"3751";"20001010006P5";349974;1;1;1
"3752";"20001010006P5";349975;1;1;1
"3753";"20001010006P5";349980;1;2;0,5
"3754";"20001010006P5";349984;1;1;1
"3755";"20001010006P5";349985;1;2;0,5
"3756";"20001010006P5";372639;1;1;1
"3757";"20001010006P5";372652;1;1;1
"3758";"20001010006P5";372654;2;2;1
"3759";"20001010006P5";383594;1;1;1
"3760";"20001010006P5";383620;1;1;1
"3761";"20001010006P5";383625;1;1;1
"3762";"20001010006P5";383636;1;1;1
"3763";"20001010006P5";383637;1;1;1
"3764";"20001010006P5";383640;1;1;1
"3765";"20001010006P5";406629;1;1;1
"3766";"20001010006P5";406645;1;1;1
"3767";"20001010006P5";406647;1;1;1
"3768";"20001010006P5";406695;1;1;1
"3769";"20001010006P5";406706;1;1;1
"3770";"20001010006P5";406723;1;1;1
"3771";"20001010006P5";406736;1;1;1
"3772";"20001010006P5";406737;1;1;1
"3773";"20001010006P5";406752;1;1;1
"3774";"20001010006P5";412288;1;1;1
"3775";"20001010006P5";413926;1;1;1
"3776";"20001010008P8";330637;5;6;0,833333333333333
"3777";"20001010008P8";337222;2;2;1
"3778";"20001010008P8";338097;1;1;1
"3779";"20001010008P8";377027;1;1;1
"3780";"20001010008P8";382571;2;4;0,5
"3781";"20001010008P8";382640;3;3;1
"3782";"20001010008P8";383562;1;2;0,5
"3783";"20001010008P8";420777;3;8;0,375
"3784";"20001010008P8";421180;1;4;0,25
"3785";"20001010008P8";421213;1;2;0,5
"3786";"20001010008P8";422542;1;1;1
"3787";"20001010009P4";248067;1;2;0,5
"3788";"20001010009P4";276155;1;1;1
"3789";"20001010009P4";333211;1;1;1
"3790";"20001010009P4";347280;1;1;1
"3791";"20001010009P4";347297;1;1;1
"3792";"20001010009P4";349703;1;1;1
"3793";"20001010009P4";349730;2;3;0,666666666666667
"3794";"20001010009P4";349731;1;1;1
"3795";"20001010009P4";349817;1;1;1
"3796";"20001010009P4";349839;1;1;1
"3797";"20001010009P4";380958;1;1;1
"3798";"20001010009P4";380961;2;2;1
"3799";"20001010009P4";380983;1;1;1
"3800";"20001010009P4";380986;1;1;1
"3801";"20001010009P4";409381;1;1;1
"3802";"20001010009P4";418149;3;3;1
"3803";"20001010009P4";418161;1;3;0,333333333333333
"3804";"20001010009P4";418168;1;1;1
"3805";"20001010009P4";418297;1;1;1
"3806";"20001010009P4";418342;2;4;0,5
"3807";"20001010009P4";418401;3;8;0,375
"3808";"20001010009P4";418432;2;3;0,666666666666667
"3809";"20001010009P4";418479;1;1;1
"3810";"20001010009P4";418489;3;3;1
"3811";"20001010009P4";423236;2;2;1
"3812";"20001010011P9";267199;2;2;1
"3813";"20001010011P9";268250;1;1;1
"3814";"20001010011P9";268262;1;2;0,5
"3815";"20001010011P9";268417;1;3;0,333333333333333
"3816";"20001010011P9";268421;1;1;1
"3817";"20001010011P9";311368;1;1;1
"3818";"20001010011P9";311403;2;2;1
"3819";"20001010011P9";311730;3;3;1
"3820";"20001010011P9";311732;2;3;0,666666666666667
"3821";"20001010011P9";311733;1;1;1
"3822";"20001010011P9";311744;1;1;1
"3823";"20001010011P9";311749;1;1;1
"3824";"20001010012P5";345949;1;1;1
"3825";"20001010012P5";346010;1;1;1
"3826";"20001010012P5";349502;1;2;0,5
"3827";"20001010012P5";349504;1;2;0,5
"3828";"20001010012P5";349507;1;1;1
"3829";"20001010012P5";349512;1;2;0,5
"3830";"20001010012P5";410779;1;1;1
"3831";"20001010012P5";410780;1;1;1
"3832";"20001010012P5";410781;1;1;1
"3833";"20001010013P1";251305;1;1;1
"3834";"20001010013P1";251347;1;2;0,5
"3835";"20001010013P1";251355;1;1;1
"3836";"20001010013P1";251361;1;1;1
"3837";"20001010013P1";251370;1;2;0,5
"3838";"20001010013P1";252046;1;3;0,333333333333333
"3839";"20001010013P1";252048;1;3;0,333333333333333
"3840";"20001010013P1";252052;1;5;0,2
"3841";"20001010013P1";252053;1;1;1
"3842";"20001010013P1";252058;1;4;0,25
"3843";"20001010013P1";252059;1;1;1
"3844";"20001010013P1";297004;1;3;0,333333333333333
"3845";"20001010013P1";324471;1;1;1
"3846";"20001010013P1";324494;1;3;0,333333333333333
"3847";"20001010013P1";325203;1;5;0,2
"3848";"20001010013P1";325279;1;4;0,25
"3849";"20001010013P1";325431;1;2;0,5
"3850";"20001010013P1";334057;1;7;0,142857142857143
"3851";"20001010013P1";334088;1;6;0,166666666666667
"3852";"20001010013P1";334524;1;1;1
"3853";"20001010013P1";334937;1;4;0,25
"3854";"20001010013P1";334972;1;4;0,25
"3855";"20001010013P1";337289;1;3;0,333333333333333
"3856";"20001010013P1";364911;1;7;0,142857142857143
"3857";"20001010013P1";364942;1;1;1
"3858";"20001010013P1";375868;1;1;1
"3859";"20001010013P1";375933;1;2;0,5
"3860";"20001010013P1";376073;1;2;0,5
"3861";"20001010013P1";376080;1;2;0,5
"3862";"20001010013P1";408528;1;2;0,5
"3863";"20001010013P1";408532;1;1;1
"3864";"20001010013P1";410749;1;2;0,5
"3865";"20001010013P1";410795;1;1;1
"3866";"20001010013P1";411286;1;3;0,333333333333333
"3867";"20001010013P1";412007;1;4;0,25
"3868";"20001010013P1";412009;1;4;0,25
"3869";"20001010013P1";412038;1;3;0,333333333333333
"3870";"20001010013P1";412050;1;4;0,25
"3871";"20001010013P1";413426;1;1;1
"3872";"20001010013P1";413448;1;1;1
"3873";"20001010013P1";414178;1;6;0,166666666666667
"3874";"20001010013P1";414475;1;1;1
"3875";"20001010013P1";417138;1;1;1
"3876";"20001010013P1";418946;1;2;0,5
"3877";"20001010014P8";249643;1;1;1
"3878";"20001010014P8";249648;1;1;1
"3879";"20001010014P8";249660;1;1;1
"3880";"20001010014P8";250186;1;1;1
"3881";"20001010014P8";250187;1;1;1
"3882";"20001010014P8";250194;1;2;0,5
"3883";"20001010014P8";250201;1;1;1
"3884";"20001010014P8";250212;1;1;1
"3885";"20001010014P8";293024;1;1;1
"3886";"20001010014P8";294878;1;1;1
"3887";"20001010014P8";294898;1;1;1
"3888";"20001010014P8";340745;1;1;1
"3889";"20001010014P8";340746;1;1;1
"3890";"20001010014P8";340780;1;1;1
"3891";"20001010014P8";340793;1;1;1
"3892";"20001010014P8";340795;1;2;0,5
"3893";"20001010014P8";340796;1;2;0,5
"3894";"20001010014P8";340797;1;1;1
"3895";"20001010014P8";340798;1;1;1
"3896";"20001010014P8";340799;1;1;1
"3897";"20001010014P8";340948;1;1;1
"3898";"20001010014P8";341112;1;1;1
"3899";"20001010014P8";341755;1;1;1
"3900";"20001010014P8";348030;1;1;1
"3901";"20001010014P8";348056;4;5;0,8
"3902";"20001010014P8";348166;1;1;1
"3903";"20001010014P8";348169;1;1;1
"3904";"20001010014P8";348215;1;1;1
"3905";"20001010014P8";348217;1;2;0,5
"3906";"20001010014P8";348219;1;1;1
"3907";"20001010014P8";348224;1;1;1
"3908";"20001010014P8";348226;1;1;1
"3909";"20001010014P8";348242;1;1;1
"3910";"20001010014P8";348243;1;1;1
"3911";"20001010014P8";348253;1;1;1
"3912";"20001010014P8";348271;1;2;0,5
"3913";"20001010014P8";348404;1;1;1
"3914";"20001010014P8";348448;1;1;1
"3915";"20001010014P8";348451;1;1;1
"3916";"20001010014P8";348459;4;4;1
"3917";"20001010014P8";348470;2;2;1
"3918";"20001010014P8";348472;2;2;1
"3919";"20001010014P8";348477;1;1;1
"3920";"20001010014P8";348488;1;2;0,5
"3921";"20001010014P8";348489;1;1;1
"3922";"20001010014P8";348509;1;1;1
"3923";"20001010014P8";348545;1;1;1
"3924";"20001010014P8";348564;1;1;1
"3925";"20001010014P8";348573;1;2;0,5
"3926";"20001010014P8";348576;1;1;1
"3927";"20001010014P8";348604;1;1;1
"3928";"20001010014P8";348605;1;1;1
"3929";"20001010014P8";348606;1;1;1
"3930";"20001010014P8";348693;1;1;1
"3931";"20001010014P8";348695;1;1;1
"3932";"20001010014P8";348712;1;1;1
"3933";"20001010014P8";348773;1;1;1
"3934";"20001010014P8";349002;1;1;1
"3935";"20001010014P8";349015;1;2;0,5
"3936";"20001010014P8";349017;1;1;1
"3937";"20001010014P8";349018;1;1;1
"3938";"20001010014P8";349218;1;1;1
"3939";"20001010014P8";352969;1;1;1
"3940";"20001010014P8";352995;1;1;1
"3941";"20001010014P8";352996;1;1;1
"3942";"20001010014P8";352997;1;1;1
"3943";"20001010014P8";352998;1;1;1
"3944";"20001010014P8";353008;1;1;1
"3945";"20001010014P8";353037;1;2;0,5
"3946";"20001010014P8";353046;2;2;1
"3947";"20001010014P8";353047;1;1;1
"3948";"20001010014P8";353048;2;2;1
"3949";"20001010014P8";353092;1;1;1
"3950";"20001010014P8";353157;1;1;1
"3951";"20001010014P8";353173;1;1;1
"3952";"20001010014P8";353174;1;1;1
"3953";"20001010014P8";353184;1;1;1
"3954";"20001010014P8";353193;1;1;1
"3955";"20001010014P8";357331;4;7;0,571428571428571
"3956";"20001010014P8";358918;4;5;0,8
"3957";"20001010014P8";359925;2;2;1
"3958";"20001010014P8";359957;2;2;1
"3959";"20001010014P8";359958;1;1;1
"3960";"20001010014P8";359959;2;2;1
"3961";"20001010014P8";359966;1;1;1
"3962";"20001010014P8";359974;2;2;1
"3963";"20001010014P8";359981;2;2;1
"3964";"20001010014P8";359983;2;2;1
"3965";"20001010014P8";360041;1;1;1
"3966";"20001010014P8";360064;2;2;1
"3967";"20001010014P8";360075;2;2;1
"3968";"20001010014P8";360077;1;1;1
"3969";"20001010014P8";360097;1;1;1
"3970";"20001010014P8";360101;1;1;1
"3971";"20001010014P8";360113;1;1;1
"3972";"20001010014P8";360133;2;2;1
"3973";"20001010014P8";371581;1;1;1
"3974";"20001010014P8";371733;1;1;1
"3975";"20001010014P8";371828;1;1;1
"3976";"20001010014P8";371910;4;5;0,8
"3977";"20001010014P8";371914;3;3;1
"3978";"20001010014P8";392869;1;1;1
"3979";"20001010014P8";392909;1;1;1
"3980";"20001010014P8";392910;2;2;1
"3981";"20001010014P8";392911;2;2;1
"3982";"20001010014P8";392915;2;2;1
"3983";"20001010014P8";392922;2;2;1
"3984";"20001010014P8";392925;2;2;1
"3985";"20001010014P8";392926;2;2;1
"3986";"20001010014P8";392931;1;1;1
"3987";"20001010014P8";392934;2;2;1
"3988";"20001010014P8";392939;2;2;1
"3989";"20001010014P8";392940;2;2;1
"3990";"20001010014P8";392951;3;3;1
"3991";"20001010014P8";392990;1;1;1
"3992";"20001010014P8";392992;2;2;1
"3993";"20001010014P8";398880;2;2;1
"3994";"20001010014P8";403464;1;1;1
"3995";"20001010014P8";403468;1;1;1
"3996";"20001010014P8";403487;1;1;1
"3997";"20001010014P8";403502;1;1;1
"3998";"20001010014P8";403507;1;1;1
"3999";"20001010014P8";403516;1;2;0,5
"4000";"20001010014P8";403526;1;1;1
"4001";"20001010014P8";403528;2;2;1
"4002";"20001010014P8";403539;1;1;1
"4003";"20001010014P8";403543;1;1;1
"4004";"20001010014P8";403553;1;1;1
"4005";"20001010014P8";403554;1;1;1
"4006";"20001010014P8";403560;1;2;0,5
"4007";"20001010014P8";403570;1;1;1
"4008";"20001010014P8";403587;1;1;1
"4009";"20001010014P8";403589;1;1;1
"4010";"20001010014P8";403618;1;1;1
"4011";"20001010014P8";403620;1;1;1
"4012";"20001010014P8";403621;1;1;1
"4013";"20001010014P8";403650;1;1;1
"4014";"20001010014P8";403651;1;1;1
"4015";"20001010014P8";403653;1;1;1
"4016";"20001010014P8";403655;1;1;1
"4017";"20001010014P8";413095;3;3;1
"4018";"20001010014P8";413124;4;5;0,8
"4019";"20001010015P4";263250;3;7;0,428571428571429
"4020";"20001010015P4";264452;4;11;0,363636363636364
"4021";"20001010015P4";338989;1;1;1
"4022";"20001010015P4";405926;3;7;0,428571428571429
"4023";"20001010017P7";345463;1;2;0,5
"4024";"20001010017P7";345538;2;2;1
"4025";"20001010017P7";345553;1;2;0,5
"4026";"20001010017P7";345559;1;2;0,5
"4027";"20001010017P7";345560;1;2;0,5
"4028";"20001010017P7";345561;1;3;0,333333333333333
"4029";"20001010017P7";345562;1;1;1
"4030";"20001010017P7";345563;1;3;0,333333333333333
"4031";"20001010017P7";345575;1;1;1
"4032";"20001010017P7";347409;1;2;0,5
"4033";"20001010017P7";368033;1;2;0,5
"4034";"20001010017P7";368079;1;1;1
"4035";"20001010017P7";368145;1;1;1
"4036";"20001010017P7";368477;1;1;1
"4037";"20001010017P7";372696;1;1;1
"4038";"20001010017P7";376001;1;1;1
"4039";"20001010017P7";376053;1;1;1
"4040";"20001010019P0";295452;1;1;1
"4041";"20001010019P0";321497;2;3;0,666666666666667
"4042";"20001010019P0";321535;1;1;1
"4043";"20001010019P0";397487;1;1;1
"4044";"20001010020P8";309120;1;1;1
"4045";"20001010020P8";309123;1;1;1
"4046";"20001010020P8";309128;1;1;1
"4047";"20001010020P8";309138;1;1;1
"4048";"20001010020P8";309165;1;2;0,5
"4049";"20001010020P8";309169;2;3;0,666666666666667
"4050";"20001010020P8";309171;1;1;1
"4051";"20001010020P8";367145;1;1;1
"4052";"20001010020P8";367146;1;1;1
"4053";"20001010020P8";367149;2;2;1
"4054";"20001010020P8";367155;8;9;0,888888888888889
"4055";"20001010020P8";367160;1;1;1
"4056";"20001010020P8";367170;2;2;1
"4057";"20001010020P8";367177;1;1;1
"4058";"20001010020P8";367182;1;1;1
"4059";"20001010020P8";367212;2;2;1
"4060";"20001010020P8";367249;1;1;1
"4061";"20001010020P8";367632;1;1;1
"4062";"20001010020P8";399767;1;1;1
"4063";"20001010020P8";400880;6;8;0,75
"4064";"20001010020P8";400899;2;3;0,666666666666667
"4065";"20001010020P8";402470;1;1;1
"4066";"20001010020P8";403025;1;1;1
"4067";"20001010020P8";407103;2;2;1
"4068";"20001010020P8";407122;2;2;1
"4069";"20001010020P8";407156;1;1;1
"4070";"20001010020P8";407159;1;1;1
"4071";"20001010020P8";407190;2;2;1
"4072";"20001010020P8";413001;3;3;1
"4073";"20001010020P8";413050;4;4;1
"4074";"20001010020P8";413052;2;2;1
"4075";"20001010020P8";413984;1;1;1
"4076";"20001010020P8";414101;1;2;0,5
"4077";"20001010020P8";414154;1;1;1
"4078";"20001010020P8";414200;1;1;1
"4079";"20001010021P4";338133;1;1;1
"4080";"20001010021P4";349796;1;1;1
"4081";"20001010021P4";382778;2;2;1
"4082";"20001010021P4";383721;2;3;0,666666666666667
"4083";"20001010021P4";422267;1;1;1
"4084";"20001010022P0";251110;1;1;1
"4085";"20001010022P0";251131;1;1;1
"4086";"20001010022P0";314866;1;1;1
"4087";"20001010022P0";314884;2;2;1
"4088";"20001010022P0";314886;1;1;1
"4089";"20001010022P0";314888;2;2;1
"4090";"20001010022P0";314912;2;2;1
"4091";"20001010022P0";314915;2;4;0,5
"4092";"20001010022P0";315098;1;1;1
"4093";"20001010022P0";315385;2;3;0,666666666666667
"4094";"20001010022P0";315425;1;1;1
"4095";"20001010022P0";315453;1;1;1
"4096";"20001010022P0";361249;2;2;1
"4097";"20001010022P0";361266;2;4;0,5
"4098";"20001010022P0";361271;2;4;0,5
"4099";"20001010022P0";361309;2;3;0,666666666666667
"4100";"20001010022P0";361323;2;3;0,666666666666667
"4101";"20001010022P0";361338;2;3;0,666666666666667
"4102";"20001010022P0";361339;2;4;0,5
"4103";"20001010022P0";364934;1;1;1
"4104";"20001010022P0";365003;2;2;1
"4105";"20001010022P0";393787;2;2;1
"4106";"20001010022P0";393796;1;2;0,5
"4107";"20001010022P0";393798;1;1;1
"4108";"20001010022P0";393815;1;1;1
"4109";"20001010022P0";393881;2;2;1
"4110";"20001010022P0";393924;2;4;0,5
"4111";"20001010022P0";393926;2;4;0,5
"4112";"20001010022P0";394207;2;5;0,4
"4113";"20001010022P0";394213;2;4;0,5
"4114";"20001010022P0";394248;1;1;1
"4115";"20001010023P7";332281;2;2;1
"4116";"20001010024P3";263179;1;1;1
"4117";"20001010024P3";263213;1;1;1
"4118";"20001010024P3";263217;1;1;1
"4119";"20001010024P3";263240;1;1;1
"4120";"20001010024P3";263254;1;1;1
"4121";"20001010024P3";313679;1;1;1
"4122";"20001010024P3";314086;1;1;1
"4123";"20001010024P3";314196;1;1;1
"4124";"20001010024P3";314237;1;1;1
"4125";"20001010024P3";314321;1;1;1
"4126";"20001010024P3";350654;1;1;1
"4127";"20001010025P0";390619;1;1;1
"4128";"20001010025P0";390629;2;2;1
"4129";"20001010025P0";390635;2;2;1
"4130";"20001010025P0";390636;2;2;1
"4131";"20001010025P0";390650;1;1;1
"4132";"20001010025P0";390651;2;2;1
"4133";"20001010025P0";390657;1;1;1
"4134";"20001010025P0";390665;1;1;1
"4135";"20001010025P0";390681;1;1;1
"4136";"20001010025P0";392438;1;1;1
"4137";"20001010025P0";392440;1;1;1
"4138";"20001010025P0";392459;1;1;1
"4139";"20001010025P0";392464;1;1;1
"4140";"20001010025P0";392465;1;2;0,5
"4141";"20001010025P0";392482;1;1;1
"4142";"20001010025P0";409846;1;1;1
"4143";"20001010025P0";413598;1;1;1
"4144";"20001010026P6";266060;1;1;1
"4145";"20001010026P6";266285;3;3;1
"4146";"20001010026P6";266544;2;2;1
"4147";"20001010026P6";266681;3;5;0,6
"4148";"20001010026P6";266689;1;1;1
"4149";"20001010026P6";266699;2;2;1
"4150";"20001010026P6";267156;2;3;0,666666666666667
"4151";"20001010026P6";267161;3;4;0,75
"4152";"20001010026P6";267162;3;3;1
"4153";"20001010026P6";267189;1;1;1
"4154";"20001010026P6";352833;1;1;1
"4155";"20001010026P6";352854;4;4;1
"4156";"20001010026P6";353967;7;7;1
"4157";"20001010026P6";353968;1;2;0,5
"4158";"20001010026P6";353969;1;2;0,5
"4159";"20001010026P6";353970;1;2;0,5
"4160";"20001010026P6";353971;1;2;0,5
"4161";"20001010026P6";354146;1;1;1
"4162";"20001010026P6";394041;3;5;0,6
"4163";"20001010026P6";394042;3;4;0,75
"4164";"20001010026P6";394132;2;2;1
"4165";"20001010026P6";394364;1;1;1
"4166";"20001010026P6";417126;1;2;0,5
"4167";"20001010026P6";417211;1;1;1
"4168";"20001010026P6";417624;2;3;0,666666666666667
"4169";"20001010026P6";417625;2;2;1
"4170";"20001010026P6";417635;1;1;1
"4171";"20001010026P6";417636;1;1;1
"4172";"20001010026P6";417639;1;1;1
"4173";"20001010027P2";401497;2;3;0,666666666666667
"4174";"20001010027P2";401812;2;2;1
"4175";"20001010027P2";402302;3;3;1
"4176";"20001010027P2";403405;1;1;1
"4177";"20001010027P2";403784;1;1;1
"4178";"20001010027P2";403885;1;2;0,5
"4179";"20001010027P2";404047;2;2;1
"4180";"20001010027P2";405109;1;1;1
"4181";"20001010027P2";405162;1;1;1
"4182";"20001010027P2";412185;1;1;1
"4183";"20001010027P2";85433;1;2;0,5
"4184";"20001010027P2";85437;1;1;1
"4185";"20001010028P9";319947;1;1;1
"4186";"20001010028P9";320042;1;1;1
"4187";"20001010028P9";320234;1;1;1
"4188";"20001010028P9";379033;1;1;1
"4189";"20001010028P9";379055;1;2;0,5
"4190";"20001010028P9";379076;3;3;1
"4191";"20001010028P9";379082;3;3;1
"4192";"20001010028P9";380025;1;1;1
"4193";"20001010028P9";380028;1;1;1
"4194";"20001010028P9";382266;1;1;1
"4195";"20001010028P9";382673;1;1;1
"4196";"20001010029P5";306481;1;1;1
"4197";"20001010029P5";306496;1;1;1
"4198";"20001010029P5";307105;2;2;1
"4199";"20001010029P5";311458;1;1;1
"4200";"20001010031P0";247263;1;2;0,5
"4201";"20001010031P0";247646;1;2;0,5
"4202";"20001010031P0";247648;1;2;0,5
"4203";"20001010031P0";247649;1;1;1
"4204";"20001010031P0";247650;1;4;0,25
"4205";"20001010031P0";247651;1;6;0,166666666666667
"4206";"20001010031P0";247652;1;2;0,5
"4207";"20001010031P0";329011;1;1;1
"4208";"20001010031P0";329095;1;3;0,333333333333333
"4209";"20001010031P0";329279;2;3;0,666666666666667
"4210";"20001010031P0";331229;1;2;0,5
"4211";"20001010031P0";331864;1;3;0,333333333333333
"4212";"20001010031P0";336237;1;6;0,166666666666667
"4213";"20001010031P0";337193;1;4;0,25
"4214";"20001010031P0";346041;1;2;0,5
"4215";"20001010031P0";370370;2;4;0,5
"4216";"20001010031P0";370499;2;4;0,5
"4217";"20001010031P0";370847;1;1;1
